anio_c,pais_c,population,population_int,population_nat,poor_int_pop,poor31_int_pop,poor_national_pop,poor_e_national_pop,poor_int_delta_pop,poor31_int_delta_pop,poor_national_delta_pop,poor_e_national_delta_pop,poor_national_new_pop,poor_e_national_new_pop,national_recovery,poor_national_recovery,poor_e_national_recovery,poor_national_new_recovery,poor_e_national_new_recovery,poor_int,poor_int_delta,poor31_int,poor31_int_delta,poor_national,poor_national_delta,poor_e_national,poor_e_national_delta,shock_weight,zona_c,category,shock_component,shock_population,gdp_growth
2020,ECU,17695544.989904404,17390315.95849037,17390315.95849037,6902152.030433655,3648345.2086219788,5533934.7630729675,2512521.3625125885,8054345.680850983,4551370.280241013,5591881.486392975,2595487.2212696075,57946.723320007324,82965.85875701904,20117711.188122537,6291419.753442438,2856435.286613334,65878.47080805019,94322.22550368028,0.39689629831388185,0.463151198637001,0.2097917724629246,0.2617186652102732,0.31821933404097624,0.3215514600045483,0.14447818938481766,0.1492489973997527,0.2,,,Granos,sec_agri,
2014,GTM,16002003.998764038,15934896.373764038,16002003.998764038,9273742.231903076,6032574.429046631,9486743.199783325,3737409.676925659,10329683.231903076,7006979.496536255,9547337.199783325,3812091.676925659,60594.0,74682.0,12891378.615946813,7642617.664020397,3010895.5848204284,48815.14814738778,60164.585502577946,0.5819769400679505,0.6482428871586735,0.378576320017929,0.439725451122034,0.5928471959209648,0.5966338466432543,0.23355885157973522,0.2382258920332789,0.2,,,Granos,sec_agri,
2019,GUY,745059.1476888657,616151.5054960251,616151.5054960251,309086.0712900162,190097.66566181183,299922.63168144226,189381.52050876617,348024.3746652603,222213.80185508728,301134.3495197296,190097.66566181183,1211.7178382873535,716.1451530456543,414580.55524429417,166888.88601465334,105379.4133916456,674.248018771211,398.4916581537774,0.5016397242122946,0.5648357125819041,0.30852422491246867,0.36064798977679496,0.48676766835129825,0.48873425908016754,0.3073619374772231,0.30852422491246867,0.2,,,Granos,sec_agri,
2019,HND,2251019.1909561157,520217.5763282776,520673.3289375305,272296.34732055664,187572.84244155884,328202.57481765747,211485.94050598145,303240.4736557007,210468.78607177734,330149.3367424011,215901.63372039795,1946.7619247436523,4415.693214416504,3081474.315929185,446621.7866912475,276406.7780088655,2862.4249386640413,6340.2338823123055,0.5234278111909219,0.5829108577914409,0.3605661380483482,0.40457838344732,0.6303425902136706,0.6340815217404997,0.40617778701577234,0.4146585233412281,0.2,,,Granos,sec_agri,
2018,JAM,3157964.7343235016,3116004.3986377716,3116004.3986377716,763.9966201782227,73.92912292480469,353107.1140060425,97747.99367141724,1172.7099990844727,73.92912292480469,357701.67070770264,102804.60771560669,4594.556701660156,5056.614044189453,2348215.889485661,265414.871199209,73543.30524876548,3467.7795254866237,3807.807466176145,0.0002451847052950953,0.00037635055958109306,2.3725615713868824e-05,2.3725615713868824e-05,0.11332047995837581,0.11479498259504371,0.03136965843634556,0.03299244627528444,0.2,,,Granos,sec_agri,
2020,MEX,126760856.0,126125207.0,126760856.0,38782782.0,17080724.0,66887453.0,18855506.0,48934012.0,23302307.0,67017080.0,18977227.0,129627.0,121721.0,32856773.655191023,17472058.96822779,5373650.096228826,34866.615265012115,34199.90186239848,0.307494298106484,0.3879796367747488,0.135426727188642,0.1847553518782332,0.5276664666890543,0.5286890773284144,0.14874864839978677,0.14970888962756768,0.2,,,Granos,sec_agri,
2014,NIC,6240907.859611034,5936684.6322722435,5936684.6322722435,3059439.5368425846,1841377.7277450562,2473974.7280521393,1399767.9736042023,3476663.1645662785,2177665.83309865,2502322.014175415,1419379.030172348,28347.286123275757,19611.056568145752,4849364.143189183,1922349.217012844,1087659.8040984801,22026.653168936828,15238.35260364703,0.515344797028842,0.5856236906482936,0.3101693692360202,0.3668151448134372,0.41672665490826905,0.42150159039484986,0.23578277444534668,0.23908614287114088,0.2,,,Granos,sec_agri,
2019,PAN,4076474.0,4004511.0,4004511.0,651919.0,380518.0,873663.0,387056.0,780684.0,446989.0,887654.0,401731.0,13991.0,14675.0,8154099.406800011,1669570.827000046,717230.2883999888,28201.583400000054,28133.79540000002,0.1627961566343556,0.19495114384752596,0.09502233855769156,0.111621369001109,0.21816970911055059,0.22166351896648553,0.09665499732676475,0.10031961455468595,0.2,,,Granos,sec_agri,
2020,PER,33221603.712699294,33020595.985301733,33221603.712699294,12036389.448057532,6308572.327921271,9984368.428366065,1703729.5014824867,13956912.356768489,7648433.377582073,10355088.111596942,1887142.862601757,370719.6832308769,183413.36111927032,59915500.80021441,17694511.898392312,2857741.415084681,681586.0036059346,319051.1092431862,0.3645115749399321,0.42267293912505544,0.1910496203862998,0.23162614572391654,0.3005384241745512,0.3116974183771449,0.05128378257161676,0.056804688868176995,0.2,,,Granos,sec_agri,
2020,PRY,7221008.0,7122177.0,7221008.0,1575737.0,624188.0,1863389.0,269304.0,2025387.0,911628.0,1868103.0,278330.0,4714.0,9026.0,2527374.834651162,646659.510369834,91483.36713061943,1645.746973640831,3010.008735465107,0.22124372926985666,0.28437751547034,0.08764005724654134,0.12799850382825365,0.25805109203590415,0.2587039094818895,0.037294516222665865,0.038544480216612415,0.2,,,Granos,sec_agri,
2020,SLV,6321041.993896484,6027156.973890305,6321041.993896484,1899125.508216858,988227.7566947937,1814047.6373729706,550173.576871872,2315617.405691147,1230678.1695899963,1831316.956418991,569290.3204975128,17269.319046020508,19116.74362564087,3824142.4579279125,1081345.2151750275,313716.3844388581,10382.194875572333,12993.854813151838,0.31509474806179527,0.384197294963848,0.16396250520366482,0.20418883644831298,0.2869855380053781,0.28971757475860577,0.08703843091109224,0.09006273349349872,0.2,,,Granos,sec_agri,
2017,SUR,494372.2035036087,442423.2075777054,494372.2035036087,237259.42736196518,146482.05988121033,129338.43584489822,8341.4700050354,274277.27202415466,172418.98532676697,129338.43584489822,8341.4700050354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5362725627820821,0.6199432293026395,0.3310903618352408,0.38971505647448207,0.2616215776863638,0.2616215776863638,0.016872853987177115,0.016872853987177115,0.2,,,Granos,sec_agri,
2015,TTO,1370327.9436531067,895788.9854774475,895788.9854774475,104643.82332992554,35306.4885635376,101598.74156570435,35306.4885635376,155504.91874313354,55140.6697845459,104602.67357635498,35306.4885635376,3003.9320106506348,0.0,698772.8519221325,51808.35925031139,18003.876969122914,1531.798390146842,0.0,0.11681749276494097,0.17359547981074006,0.039413845376452754,0.06155542284900547,0.11341816344342873,0.11677155588221784,0.039413845376452754,0.039413845376452754,0.2,,,Granos,sec_agri,
2020,URY,3530882.831489086,3493132.1490631104,3493132.1490631104,341190.8572192192,127507.7552280426,611005.5813837051,168771.57465457916,458262.89405703545,182501.7311487198,616126.3130521774,173745.65607738495,5120.73166847229,4974.081422805786,2882983.266732179,509840.2393363981,137219.92757204085,4207.4103338284485,4016.3250535084385,0.09767476369616583,0.13118968149542973,0.0365024138185672,0.05224587085766807,0.17491625146434336,0.17638219419137294,0.04831525618057285,0.0497392164576382,0.2,,,Granos,sec_agri,
2021,VEN,28704946.98902893,27887530.764175415,27887530.764175415,25359257.48840332,23351541.942893982,25287458.12391281,23258676.789611816,25898800.567131042,24214137.987121582,25336995.75691223,23347653.669410706,49537.632999420166,88976.87979888916,0.0,0.0,0.0,0.0,0.0,0.9093403680249834,0.9286874763541592,0.8373470616800393,0.8682783065981335,0.9067657634428258,0.9085420997351396,0.8340170733039632,0.8372076347255284,0.2,,,Granos,sec_agri,
2020,ARG,28644818.0,25759747.0,20834543.0,3117574.0,1600371.0,9345989.0,2615991.0,4353925.0,1968245.0,9346646.0,2618282.0,657.0,2291.0,8402917.029052168,2741632.7142114714,767397.2765945549,192.73002495903933,672.0616243244434,0.1210250240423557,0.16902048766239824,0.06212681359021111,0.07640777683103797,0.4485814255681058,0.4486129597371058,0.1255602774680491,0.12567023908323788,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2014,BHS,257918.38403320312,197818.13944244385,197818.13944244385,10957.964782714844,6016.8191566467285,10644.299877166748,6016.8191566467285,14880.185081481934,6831.749572753906,10644.299877166748,6016.8191566467285,0.0,0.0,606565.747078119,25032.987591477624,14150.198794342274,0.0,0.0,0.05539413530831998,0.07522153996302951,0.030415912178758265,0.03453550615736954,0.05380851274391729,0.05380851274391729,0.030415912178758265,0.030415912178758265,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2007,BLZ,167470.74799919128,129237.06531143188,129237.06531143188,13453.925010681152,7306.466041564941,13453.925010681152,7306.466041564941,15242.88770866394,9338.537731170654,13453.925010681152,7306.466041564941,0.0,0.0,79003.54673799149,6346.826571741955,3446.791384768299,0.0,0.0,0.10410268121038077,0.11794517054323428,0.056535375698589435,0.07225897391485102,0.10410268121038077,0.10410268121038077,0.056535375698589435,0.056535375698589435,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2007,BLZ,146452.94188690186,111217.50030326843,111217.50030326843,5856.2419719696045,4255.96203994751,5856.2419719696045,4255.96203994751,7106.118377685547,4755.336032867432,5856.2419719696045,4255.96203994751,0.0,0.0,69088.49442371944,2762.654922540353,2007.7303048752617,0.0,0.0,0.05265575971408074,0.06389388682813898,0.038267017585742635,0.04275708427091562,0.05265575971408074,0.05265575971408074,0.038267017585742635,0.038267017585742635,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,BOL,8244986.011291504,8182785.391044617,8182785.391044617,1239689.5471992493,439451.35636901855,2540734.90328598,592048.6273078918,1686274.5043945312,607152.0640602112,2561696.9929847717,602007.1728858948,20962.089698791504,9958.54557800293,7778040.190247186,2452504.3051704327,572381.0066368058,19991.80064421798,9396.137351185258,0.1514997018687533,0.2060758560575253,0.05370437270051855,0.07419870313654921,0.31049756065539796,0.313059291007233,0.07235294572870507,0.07356995743096745,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,BOL,3504051.983803749,3487639.4717378616,3487639.4717378616,1940165.3631839752,1217887.5147809982,1997765.230093956,1121998.9769887924,2057063.2162981033,1343214.709496498,2002338.7055044174,1124429.8933706284,4573.475410461426,2430.9163818359375,2619671.91723014,1493553.6044230978,838820.0930706175,3419.185888881343,1817.3826781295277,0.5562975700057687,0.5898153272342356,0.3492010927878778,0.3851357688721149,0.5728130003926369,0.5741243387484283,0.3217072710872003,0.3224042801678507,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,BRA,29798660.657138824,29175561.970679283,29175561.970679283,11648154.882811546,6178212.708686829,12360530.89903164,3266887.079881668,13093071.688536644,7875319.4665308,12613482.191094398,3313796.112543106,252951.2920627594,46909.03266143799,22398797.30938632,9291056.045416214,2455625.183187306,190136.22072654564,35260.17248400128,0.3992435482311413,0.4487684488029693,0.2117598528143444,0.26992862980481064,0.4236604220838545,0.4323303936277435,0.11197340716743721,0.1135812265029681,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,BRA,181297792.33852196,176870287.1356449,176870287.1356449,31116558.15489769,12142346.6486969,34137112.06642723,5407998.563610077,37940706.29115105,17911919.62203598,35106141.86284447,5528241.306690216,969029.7964172363,120242.74308013916,136276343.08647487,25659886.62045893,4065037.186385625,728391.864535221,90383.01624242419,0.17592869135240255,0.21451147564459855,0.06865113889584361,0.10127150191314506,0.1930064829953427,0.19848524266781425,0.03057607160134584,0.03125590734440608,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,CHL,17303587.0,16903223.0,17290642.0,1851426.0,903318.0,1802393.0,703881.0,2524846.0,1158557.0,1820223.0,713220.0,17830.0,9339.0,15203626.807827022,1583654.9111486438,618458.129006392,15666.154421250307,8205.62064722696,0.10953094566639747,0.1493706851054382,0.05344057757505773,0.06854059725769458,0.1042409529964243,0.10527214663284336,0.04070878339855744,0.041248902151811366,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,CHL,2242212.0,2208204.0,2241838.0,361654.0,183161.0,309792.0,127351.0,488537.0,234452.0,313063.0,128391.0,3271.0,1040.0,1970097.5567683657,272195.6988484546,111895.7056478211,2874.032030953997,913.785787891213,0.16377744085238502,0.22123725887644438,0.08294568798897203,0.10617316153761155,0.1381866129488393,0.13964568358641435,0.056806513227093125,0.05727041829070611,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,COL,38525662.56885433,37467516.24324703,38525662.56885433,10814495.142688751,5110258.711050987,14336744.283247948,3505478.6149072647,13334653.074513435,6504369.17569828,14469503.165299416,3624559.884563446,132758.8820514679,119081.26965618134,31954486.089980017,11808751.763744902,2888880.29931727,108979.34438554657,96096.1920834562,0.2886365638031292,0.3558990403298166,0.13639171270051925,0.17360022301640016,0.3721349180594843,0.3755809037531553,0.09099074178522323,0.09408170146549753,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,COL,11094577.08820343,10930253.566101074,11094577.08820343,6459421.065620422,3999234.3666381836,4603238.537315369,1686402.6380310059,7197677.480438232,4720653.06703186,4650846.841529846,1737644.4855804443,47608.30421447754,51241.84754943848,6757304.619944569,2803665.681676267,1027126.6986075614,28996.491840889885,31209.55133553316,0.5909671744170304,0.6585096527642325,0.3658866962648835,0.4318887058276876,0.41490887851956704,0.4192000113708677,0.15200242646690093,0.15662106556797337,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2021,CRI,1420242.0,1405255.0,1419983.0,399252.0,180579.0,420838.0,142214.0,487904.0,230724.0,439379.0,152703.0,18541.0,10489.0,3138592.40086368,930009.7791747876,314278.6790536115,40973.75074418107,23179.638183254152,0.28411355946073846,0.3471996185745648,0.12850265610156164,0.16418657112054397,0.2963683368040322,0.30942553537612777,0.10015190322701047,0.10753861137774184,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2021,CRI,3743171.0,3695155.0,3734720.0,525047.0,199068.0,930830.0,234562.0,703714.0,259177.0,947007.0,248162.0,16177.0,13600.0,9899773.136760933,2461818.0224442757,620359.2052045717,42784.214248660865,35968.67860430168,0.14209065654891337,0.19044234950901925,0.053872706287016375,0.07013968290910666,0.24923689058349754,0.2535684067346414,0.06280577928198097,0.06644728386599263,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,DOM,8644310.983200073,8512201.47013855,8644310.983200073,1900327.5410614014,749789.1872711182,1863204.0774230957,250879.1880645752,2535375.50730896,1116655.26071167,1911711.9815368652,274690.78465270996,48507.90411376953,23811.596588134766,9512261.687174287,2050283.1047498162,276069.25449280546,53378.44493601397,26202.45134354371,0.22324748159778582,0.2978519148311104,0.08808405086527095,0.13118289841106107,0.21554107447593798,0.22115261531569294,0.029022462120133163,0.03177705952349033,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,DOM,1836653.0114440918,1791611.2179870605,1836653.0114440918,651703.1784973145,314259.96630859375,504093.6022949219,75038.86784362793,782155.6991577148,393793.1723327637,512029.45751953125,80351.3316192627,7935.855224609375,5312.463775634766,2021066.1216778026,554708.2085753971,82573.30734920218,8732.67189886164,5845.873168570775,0.36375256637962244,0.4365655290082939,0.17540633992104385,0.21979834038726573,0.2744631670511197,0.27878399149382144,0.04085631165825256,0.043748781679826085,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,ECU,5631839.009780884,5556432.80493927,5556432.80493927,3170599.8916625977,1970520.3752059937,2622083.864845276,1488066.0630950928,3554506.3825683594,2229605.3959198,2637196.559288025,1503950.4053344727,15112.694442749023,15884.342239379883,6402725.133439762,2980994.7042653263,1691752.5458115598,17181.32005807259,18058.591005106267,0.5706178771466762,0.6397101355043218,0.3546376685153724,0.4012656094640145,0.4719005802633718,0.47462043578458224,0.26780960291147743,0.27066833310709143,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,ECU,12063705.98012352,11833883.153551102,11833883.153551102,3731552.138771057,1677824.833415985,2911850.8982276917,1024455.2994174957,4499839.298282623,2321764.884321213,2954684.92710495,1091536.815935135,42834.0288772583,67081.51651763916,13714986.054683173,3310425.049177091,1164682.7408017654,48697.15074997762,76263.63449857397,0.3153277829730215,0.3802504418790307,0.14178142640461217,0.19619636717677913,0.2460604740172634,0.24968008292513102,0.08656966492947651,0.09223826209637598,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2014,GTM,7925534.999755859,7889106.374755859,7925534.999755859,3167495.0,1618334.0,3340331.0,889739.0,3770963.0,2034021.0,3378899.0,911414.0,38568.0,21675.0,6384892.318718059,2691004.9283148847,716782.8678996024,31070.776541381154,17461.60240443985,0.4015023818332052,0.47799621666486886,0.2051352742787781,0.25782653996257543,0.4214644185033435,0.4263307145958077,0.11226232677382761,0.1149971579241118,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2014,GTM,8076468.999008179,8045789.999008179,8076468.999008179,6106247.231903076,4414240.429046631,6146412.199783325,2847670.676925659,6558720.231903076,4972958.496536255,6168438.199783325,2900677.676925659,22026.0,53007.0,6506486.297230403,4951612.73570552,2294112.7169207977,17744.37160600655,42702.98309813811,0.7589369387786415,0.8151741758996424,0.5486397767765233,0.6180820649245483,0.7610271519073655,0.7637543337986975,0.3525885727135663,0.3591517131164465,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2019,GUY,205230.80168914795,173413.6214504242,173413.6214504242,68340.20540237427,41541.81561470032,66551.86953926086,41153.69994163513,80396.38359260559,49296.283811569214,67068.26690483093,41541.81561470032,516.3973655700684,388.11567306518555,114198.58407409208,37032.108271831545,22899.55612931419,287.3440413540583,215.9630033903972,0.3940878740134695,0.4636105452396048,0.23955335957606058,0.28426996333538956,0.38377532850432305,0.386753164739164,0.23731526737880984,0.23955335957606058,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2019,GUY,539828.3459997177,442737.8840456009,442737.8840456009,240745.8658876419,148555.8500471115,233370.7621421814,148227.82056713104,267627.9910726547,172917.51804351807,234066.08261489868,148555.8500471115,695.3204727172852,328.02947998046875,300381.9711701985,129856.77774282011,82479.85726233199,386.9039774171528,182.5286547633802,0.5437661301711549,0.60448405414769,0.3355390523387211,0.3905640883121445,0.5271081842143529,0.5286786856278838,0.33479814108671113,0.3355390523387211,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2019,HND,1236188.0137634277,295085.5631980896,295233.75788497925,103000.35677337646,56716.25269699097,173190.87423324585,81463.93245697021,125424.63034820557,69856.3046798706,174782.60848617554,84670.99401855469,1591.7342529296875,3207.0615615844727,1902804.9744274188,266584.41381677287,125393.52767515367,2450.0802634546862,4936.476187064486,0.3490525109296275,0.4250449564149249,0.19220273632606555,0.23673236983463128,0.5866228695321477,0.5920143066914099,0.2759302765394055,0.28679306399487636,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2019,HND,1014831.177192688,225132.013130188,225439.57105255127,169295.99054718018,130856.58974456787,155011.70058441162,130022.00804901123,177815.84330749512,140612.48139190674,155366.7282562256,131230.63970184326,355.02767181396484,1208.6316528320312,1178669.3415016772,180037.37287447878,151013.2503337139,412.3446752093555,1403.7576952478196,0.7519854159935963,0.7898292243523307,0.5812438130195945,0.6245779062553587,0.6875975671027048,0.6891723912125822,0.5767488264901921,0.5821100487777837,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2018,JAM,1678926.1209049225,1657743.718503952,1657743.718503952,155.60022735595703,73.92912292480469,151790.30852890015,48137.32678604126,155.60022735595703,73.92912292480469,154211.64977645874,50490.23611831665,2421.3412475585938,2352.9093322753906,1259993.3365242782,115182.82353111809,36521.49748311523,1846.0241687005391,1790.17613034197,9.386265537858895e-05,9.386265537858895e-05,4.459623167296498e-05,4.459623167296498e-05,0.09156439975286704,0.09302502434793035,0.02903785805292225,0.030457202494413364,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2018,JAM,1479038.613418579,1458260.6801338196,1458260.6801338196,608.3963928222656,0.0,201316.80547714233,49610.66688537598,1017.1097717285156,0.0,203490.0209312439,52314.37159729004,2173.2154541015625,2703.7047119140625,1088222.5529613567,150232.04766809082,37021.807765650265,1621.7553567860846,2017.6313358341752,0.00041720688290548656,0.0006974814486770493,0.0,0.0,0.1380526871633597,0.13954296629089,0.03402043788276824,0.03587449919618578,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,MEX,29248519.0,29128749.0,29248519.0,15045253.0,8436598.0,17228124.0,10831995.0,17402252.0,10397423.0,17274921.0,10895396.0,46797.0,63401.0,9269305.570416216,5459857.49777775,3432825.8327279203,14830.689129210268,20092.7521311422,0.5165087247653513,0.5974253133905614,0.2896313192166268,0.35694711777701127,0.5890255161295517,0.5906254945763236,0.3703433667872209,0.37251103209704395,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,MEX,97512337.0,96996458.0,97512337.0,23737529.0,8644126.0,49659329.0,8023511.0,31531760.0,12904884.0,49742159.0,8081831.0,82830.0,58320.0,23587468.084769584,12012201.470451713,1940824.2635010402,20035.926135801783,14107.14973125631,0.24472573008799972,0.32508156122566867,0.08911795521440587,0.13304489943333808,0.5092620126620491,0.5101114436422542,0.08228200909593623,0.08288008726526573,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2014,NIC,2615933.958164692,2510275.6037487984,2510275.6037487984,1788233.9733088017,1228990.1420469284,1533147.6912298203,1006913.1290359497,1910103.469243288,1389883.9353525639,1540309.4936246872,1013447.2985725403,7161.802394866943,6534.169536590576,2032655.6044469515,1191299.6646175438,782400.338715775,5564.925571011448,5077.236865060488,0.7123655946933821,0.7609138480216178,0.4895837493746016,0.553677824569118,0.6107487516272103,0.6136017460889227,0.4011165656600592,0.40371953464355753,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2014,NIC,3624973.9014463425,3426409.028523445,3426409.028523445,1271205.563533783,612387.5856981277,940827.036822319,392854.84456825256,1566559.6953229904,787781.8977460861,962012.5205507278,405931.73159980774,21185.483728408813,13076.887031555176,2816708.5387425083,731049.552395369,305259.4653826964,16461.727597925375,10161.11573858655,0.37100228050752837,0.4572016015256864,0.17872576817310867,0.22991472739772922,0.27458106402076377,0.2807640630591297,0.11465497589397461,0.11847147501089132,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2019,PAN,1236550.0,1221571.0,1221571.0,471864.0,308643.0,506657.0,293961.0,532785.0,347587.0,510233.0,302193.0,3576.0,8232.0,2195370.870000069,899518.837799987,521898.359399997,6348.830399999995,14615.092799999973,0.3862763605226385,0.4361473872578835,0.2526607131308782,0.28454097223984526,0.4147585363437737,0.41768591428578444,0.24064176376158242,0.2473806270777548,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2019,PAN,2839924.0,2782940.0,2782940.0,180055.0,71875.0,367006.0,93095.0,247899.0,99402.0,377421.0,99538.0,10415.0,6443.0,5958728.536800205,770051.9891999984,195331.92900000064,21852.753000000048,13518.702600000024,0.06469956233335969,0.0890780972640445,0.02582700309744371,0.035718341035020515,0.13187707963520592,0.13561952467534333,0.03345203274235161,0.0357672102165336,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,PER,6930311.587130547,6911698.428339958,6930311.587130547,4271016.663538933,2490148.579758644,3155762.9273109436,945039.0177993774,4636223.396674156,2905987.9113264084,3241893.398171425,1011882.1343383789,86130.47086048126,66843.11653900146,10466808.331257487,4781616.160625684,1436262.2969254109,129793.45861554309,101362.98249570161,0.6179402512740619,0.6707791789156052,0.360280270555254,0.4204448358757985,0.4553565720149053,0.4677846525965092,0.1363631354691608,0.14600817317037004,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,PER,26291292.125568748,26108897.556961775,26291292.125568748,7765372.7845185995,3818423.748162627,6828605.501055121,758690.4836831093,9320688.960094333,4742445.466255665,7113194.713425517,875260.7282633781,284589.21237039566,116570.24458026886,49448692.468954384,12912895.737767218,1421479.1181592233,551792.5449903929,217688.12674748347,0.29742246939292966,0.35699281977568714,0.14624990349868175,0.18164096955488346,0.25972879037064067,0.2705532569282819,0.02885710143341602,0.03329089814540426,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,PRY,2674838.0,2650399.0,2674838.0,872386.0,370236.0,866565.0,188162.0,1077743.0,518076.0,868444.0,196258.0,1879.0,8096.0,883362.8788887582,286182.32324508455,62140.33373889065,620.5380847109171,2673.6968248108496,0.3291527049323517,0.40663424639082646,0.13969066544320308,0.19547094607264792,0.3239691525243772,0.3246716249731759,0.07034519473702706,0.07337192009385242,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,PRY,4546170.0,4471778.0,4546170.0,703351.0,253952.0,996824.0,81142.0,947644.0,393552.0,999659.0,82072.0,2835.0,930.0,1644011.955762437,360477.187124754,29343.03339172878,1025.2088889299139,336.31191065425753,0.15728665421226187,0.21191660230002474,0.056789939035435125,0.0880079467272302,0.21926676741080953,0.21989036925587913,0.017848430657014587,0.018052998458042705,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,SLV,2423354.406545639,2234738.1900959015,2423354.406545639,1121514.5221042633,652740.4339294434,756611.629360199,283452.0647659302,1287231.5415859222,784123.9223213196,763480.649433136,285365.49516677856,6869.020072937012,1913.4304008483887,1071936.1338404627,334676.32410862064,125380.96351635446,3038.4127061103595,846.3785489725268,0.5018549945021231,0.5760099985272468,0.29208810088909415,0.35087954633632934,0.312216664354393,0.3150511734358477,0.11696682251688303,0.11775640178588309,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,SLV,3897687.5873508453,3792418.783794403,3897687.5873508453,777610.9861125946,335487.32276535034,1057436.0080127716,266721.5121059418,1028385.8641052246,446554.24726867676,1067836.306985855,283924.82533073425,10400.298973083496,17203.31322479248,2752206.324087402,746668.8910663965,188335.42092250186,7343.782169461962,12147.47626417931,0.20504354356524326,0.2711688562718015,0.08846262554097137,0.11774919193441206,0.27129829785344156,0.2739666233002617,0.06843070567572741,0.07284442864332039,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,URY,547053.1596267223,540400.5338351727,540400.5338351727,61505.40731930733,22269.391534805298,27161.66273880005,24223.26739883423,84343.67781376839,33902.39895248413,27938.048053741455,24930.920726776123,776.3853149414062,707.6533279418945,395854.5000869273,19813.898735360897,17672.636180920512,572.5350628098208,526.8598230731008,0.11381448290365136,0.1560762296350618,0.04120904799401563,0.06273568738335979,0.05026209457277223,0.05169877952463835,0.04482465482949089,0.04613415266236634,0.2,0.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,URY,2983829.671862364,2952731.6152279377,2952731.6152279377,279685.4498999119,105238.3636932373,583843.9186449051,144548.30725574493,373919.21624326706,148599.33219623566,588188.264998436,148814.73535060883,4344.346353530884,4266.428094863892,2487128.7666452522,490026.3406010366,119547.29139112012,3634.875271018628,3489.4652304353376,0.09472091823635702,0.12663501630655388,0.035641019031495476,0.05032605450149063,0.19773010037007205,0.19920139777181559,0.04895409610215673,0.05039900496988481,0.2,1.0,anio_c_pais_c_zona_c,Granos,sec_agri,
2020,ARG,28644818.0,25759747.0,20834543.0,3118038.0,1600371.0,9345989.0,2615991.0,4782871.0,2318793.0,9348060.0,2657182.0,2071.0,41191.0,12604375.543579536,4112449.071317282,1151095.9148918341,911.2874011191105,18124.98278102235,0.1210430366416254,0.185672281641586,0.06212681359021111,0.09001614029827235,0.4485814255681058,0.4486808277964148,0.1255602774680491,0.12753733067243184,0.3,,,Granos,sec_agri,
